plyer_name,year,season_name,wk,game_date,opp,g,gs,urk
Saley Aoux,2010,Preseason,6,10/17,TB,1,0,http://www.nfl.com/player/stanleyarnoux/79838/gamelogs
Saley Aoux,2010,Preseason,7,10/24,CLE,1,0,http://www.nfl.com/player/stanleyarnoux/79838/gamelogs
Saley Aoux,2010,Preseason,8,10/31,PIT,1,0,http://www.nfl.com/player/stanleyarnoux/79838/gamelogs
Saley Aoux,2010,Preseason,9,11/07,CAR,1,0,http://www.nfl.com/player/stanleyarnoux/79838/gamelogs
Saley Aoux,2010,Preseason,10,Bye,,--,--,http://www.nfl.com/player/stanleyarnoux/79838/gamelogs
Saley Aoux,2010,Preseason,11,11/21,SEA,1,0,http://www.nfl.com/player/stanleyarnoux/79838/gamelogs
Jim Aold,1994,Regular Season,1,09/04,NE,1,0,http://www.nfl.com/player/jimarnold/2499459/gamelogs
Jim Aold,1994,Regular Season,2,09/11,GB,1,0,http://www.nfl.com/player/jimarnold/2499459/gamelogs
Jim Aold,1994,Regular Season,3,09/18,NYJ,1,0,http://www.nfl.com/player/jimarnold/2499459/gamelogs
Jim Aold,1994,Regular Season,4,09/25,MIN,1,0,http://www.nfl.com/player/jimarnold/2499459/gamelogs
Jim Aold,1994,Regular Season,5,10/02,CIN,1,0,http://www.nfl.com/player/jimarnold/2499459/gamelogs
Jim Aold,1994,Regular Season,6,10/09,BUF,1,0,http://www.nfl.com/player/jimarnold/2499459/gamelogs
Jim Aold,1994,Regular Season,7,10/16,RAI,1,0,http://www.nfl.com/player/jimarnold/2499459/gamelogs
Jim Aold,1994,Regular Season,8,Bye,,--,--,http://www.nfl.com/player/jimarnold/2499459/gamelogs
Jim Aold,1994,Regular Season,9,10/30,NE,1,0,http://www.nfl.com/player/jimarnold/2499459/gamelogs
Jim Aold,1994,Regular Season,10,11/06,IND,1,0,http://www.nfl.com/player/jimarnold/2499459/gamelogs
Jim Aold,1994,Regular Season,11,11/13,CHI,1,0,http://www.nfl.com/player/jimarnold/2499459/gamelogs
Jim Aold,1994,Regular Season,12,11/20,PIT,1,0,http://www.nfl.com/player/jimarnold/2499459/gamelogs
Jim Aold,1994,Regular Season,13,11/27,NYJ,1,0,http://www.nfl.com/player/jimarnold/2499459/gamelogs
Joh Aold,1980,Regular Season,1,09/07,LA,1,--,http://www.nfl.com/player/johnarnold/2508662/gamelogs
Joh Aold,1980,Regular Season,2,09/14,GB,1,--,http://www.nfl.com/player/johnarnold/2508662/gamelogs
Joh Aold,1980,Regular Season,3,09/21,STL,1,--,http://www.nfl.com/player/johnarnold/2508662/gamelogs
Joh Aold,1980,Regular Season,4,09/28,MIN,1,--,http://www.nfl.com/player/johnarnold/2508662/gamelogs
Joh Aold,1980,Regular Season,5,10/05,ATL,1,--,http://www.nfl.com/player/johnarnold/2508662/gamelogs
Joh Aold,1980,Regular Season,6,10/12,NO,1,--,http://www.nfl.com/player/johnarnold/2508662/gamelogs
Joh Aold,1980,Regular Season,7,10/19,CHI,1,--,http://www.nfl.com/player/johnarnold/2508662/gamelogs
Joh Aold,1980,Regular Season,8,10/26,KC,1,--,http://www.nfl.com/player/johnarnold/2508662/gamelogs
Joh Aold,1980,Regular Season,9,11/02,SF,1,--,http://www.nfl.com/player/johnarnold/2508662/gamelogs
Joh Aold,1980,Regular Season,10,11/09,MIN,1,--,http://www.nfl.com/player/johnarnold/2508662/gamelogs
Dick Ad,1970,Regular Season,1,09/20,HOU,1,--,http://www.nfl.com/player/dickarndt/2508651/gamelogs
Dick Ad,1970,Regular Season,2,09/27,DEN,1,--,http://www.nfl.com/player/dickarndt/2508651/gamelogs
Dick Ad,1970,Regular Season,3,10/03,CLE,1,--,http://www.nfl.com/player/dickarndt/2508651/gamelogs
Dick Ad,1970,Regular Season,4,10/11,BUF,1,--,http://www.nfl.com/player/dickarndt/2508651/gamelogs
Dick Ad,1970,Regular Season,5,10/18,HOU,1,--,http://www.nfl.com/player/dickarndt/2508651/gamelogs
Dick Ad,1970,Regular Season,6,10/25,OAK,1,--,http://www.nfl.com/player/dickarndt/2508651/gamelogs
Dick Ad,1970,Regular Season,7,11/02,CIN,1,--,http://www.nfl.com/player/dickarndt/2508651/gamelogs
Dick Ad,1970,Regular Season,8,11/08,NYJ,1,--,http://www.nfl.com/player/dickarndt/2508651/gamelogs
Dick Ad,1970,Regular Season,9,11/15,KC,1,--,http://www.nfl.com/player/dickarndt/2508651/gamelogs
Dick Ad,1970,Regular Season,10,11/22,CIN,1,--,http://www.nfl.com/player/dickarndt/2508651/gamelogs
Dick Ad,1970,Regular Season,11,11/29,CLE,1,--,http://www.nfl.com/player/dickarndt/2508651/gamelogs
Dick Ad,1970,Regular Season,12,12/06,GB,1,--,http://www.nfl.com/player/dickarndt/2508651/gamelogs
Dick Ad,1970,Regular Season,13,12/13,ATL,1,--,http://www.nfl.com/player/dickarndt/2508651/gamelogs
Dick Ad,1970,Regular Season,14,12/20,PHI,1,--,http://www.nfl.com/player/dickarndt/2508651/gamelogs
Jahie Aold,1999,Regular Season,1,09/12,OAK,1,0,http://www.nfl.com/player/jahinearnold/2499458/gamelogs
Jahie Aold,1999,Regular Season,2,09/19,DET,0,0,http://www.nfl.com/player/jahinearnold/2499458/gamelogs
Jahie Aold,1999,Regular Season,3,09/26,MIN,0,0,http://www.nfl.com/player/jahinearnold/2499458/gamelogs
Jahie Aold,1999,Regular Season,4,Bye,,--,--,http://www.nfl.com/player/jahinearnold/2499458/gamelogs
Jahie Aold,1999,Regular Season,5,10/10,TB,0,0,http://www.nfl.com/player/jahinearnold/2499458/gamelogs
Jahie Aold,1999,Regular Season,6,10/17,DEN,0,0,http://www.nfl.com/player/jahinearnold/2499458/gamelogs
Jim Aeso,1975,Regular Season,7,11/02,DAL,0,--,http://www.nfl.com/player/jimarneson/2508652/gamelogs
Jim Aeso,1975,Regular Season,8,11/09,NYG,1,--,http://www.nfl.com/player/jimarneson/2508652/gamelogs
Jim Aeso,1975,Regular Season,9,11/16,STL,1,--,http://www.nfl.com/player/jimarneson/2508652/gamelogs
Jim Aeso,1975,Regular Season,10,11/23,OAK,1,--,http://www.nfl.com/player/jimarneson/2508652/gamelogs
Jim Aeso,1975,Regular Season,11,11/30,MIN,1,--,http://www.nfl.com/player/jimarneson/2508652/gamelogs
Mak Aeso,1980,Regular Season,1,09/07,NYG,1,--,http://www.nfl.com/player/markarneson/2508653/gamelogs
Mak Aeso,1980,Regular Season,2,09/14,SF,1,--,http://www.nfl.com/player/markarneson/2508653/gamelogs
Mak Aeso,1980,Regular Season,3,09/21,DET,1,--,http://www.nfl.com/player/markarneson/2508653/gamelogs
Alic Ae,2010,Preseason,1,08/15,CIN,1,0,http://www.nfl.com/player/alricarnett/497264/gamelogs
Alic Ae,2010,Preseason,2,08/21,DET,1,0,http://www.nfl.com/player/alricarnett/497264/gamelogs
Alic Ae,2010,Preseason,3,08/29,PIT,1,0,http://www.nfl.com/player/alricarnett/497264/gamelogs
Alic Ae,2010,Preseason,4,09/02,MIN,1,0,http://www.nfl.com/player/alricarnett/497264/gamelogs
Jim Aeso,1975,Regular Season,12,12/07,ATL,1,--,http://www.nfl.com/player/jimarneson/2508652/gamelogs
Jim Aeso,1975,Regular Season,13,12/13,DAL,1,--,http://www.nfl.com/player/jimarneson/2508652/gamelogs
Jim Aeso,1975,Regular Season,14,12/21,PHI,1,--,http://www.nfl.com/player/jimarneson/2508652/gamelogs
Mak Aeso,1980,Regular Season,4,09/28,PHI,1,--,http://www.nfl.com/player/markarneson/2508653/gamelogs
Mak Aeso,1980,Regular Season,5,10/05,NO,1,--,http://www.nfl.com/player/markarneson/2508653/gamelogs
Mak Aeso,1980,Regular Season,6,10/12,LA,1,--,http://www.nfl.com/player/markarneson/2508653/gamelogs
Mak Aeso,1980,Regular Season,7,10/19,WAS,1,--,http://www.nfl.com/player/markarneson/2508653/gamelogs
Mak Aeso,1980,Regular Season,8,10/26,BAL,1,--,http://www.nfl.com/player/markarneson/2508653/gamelogs
Mak Aeso,1980,Regular Season,9,11/02,DAL,1,--,http://www.nfl.com/player/markarneson/2508653/gamelogs
Mak Aeso,1980,Regular Season,10,11/09,ATL,1,--,http://www.nfl.com/player/markarneson/2508653/gamelogs
Mak Aeso,1980,Regular Season,11,11/16,DAL,1,--,http://www.nfl.com/player/markarneson/2508653/gamelogs
Mak Aeso,1980,Regular Season,12,11/23,KC,1,--,http://www.nfl.com/player/markarneson/2508653/gamelogs
Mak Aeso,1980,Regular Season,13,11/30,NYG,1,--,http://www.nfl.com/player/markarneson/2508653/gamelogs
Mak Aeso,1980,Regular Season,14,12/07,DET,1,--,http://www.nfl.com/player/markarneson/2508653/gamelogs
Mak Aeso,1980,Regular Season,15,12/14,PHI,1,--,http://www.nfl.com/player/markarneson/2508653/gamelogs
Mak Aeso,1980,Regular Season,16,12/21,WAS,1,--,http://www.nfl.com/player/markarneson/2508653/gamelogs
Tace Amsog,2003,Regular Season,1,09/07,TEN,1,0,http://www.nfl.com/player/tracearmstrong/2499456/gamelogs
Tace Amsog,2003,Regular Season,2,09/14,CIN,1,0,http://www.nfl.com/player/tracearmstrong/2499456/gamelogs
Tace Amsog,2003,Regular Season,3,09/22,DEN,1,0,http://www.nfl.com/player/tracearmstrong/2499456/gamelogs
Tace Amsog,2003,Regular Season,4,09/28,SD,1,1,http://www.nfl.com/player/tracearmstrong/2499456/gamelogs
Tace Amsog,2003,Regular Season,5,10/05,CHI,1,1,http://www.nfl.com/player/tracearmstrong/2499456/gamelogs
Tace Amsog,2003,Regular Season,6,10/12,CLE,1,1,http://www.nfl.com/player/tracearmstrong/2499456/gamelogs
Tace Amsog,2003,Regular Season,7,10/20,KC,1,1,http://www.nfl.com/player/tracearmstrong/2499456/gamelogs
Tace Amsog,2003,Regular Season,8,Bye,,--,--,http://www.nfl.com/player/tracearmstrong/2499456/gamelogs
Tace Amsog,2003,Regular Season,9,11/02,DET,1,1,http://www.nfl.com/player/tracearmstrong/2499456/gamelogs
Tace Amsog,2003,Regular Season,10,11/09,NYJ,1,1,http://www.nfl.com/player/tracearmstrong/2499456/gamelogs
Tace Amsog,2003,Regular Season,11,11/16,MIN,1,1,http://www.nfl.com/player/tracearmstrong/2499456/gamelogs
Tyji Amsog,1998,Regular Season,1,09/06,NO,1,0,http://www.nfl.com/player/tyjiarmstrong/2499457/gamelogs
Tyji Amsog,1998,Regular Season,2,09/13,MIN,1,0,http://www.nfl.com/player/tyjiarmstrong/2499457/gamelogs
Tyji Amsog,1998,Regular Season,3,09/20,BUF,1,0,http://www.nfl.com/player/tyjiarmstrong/2499457/gamelogs
Tyji Amsog,1998,Regular Season,4,09/27,ARI,0,0,http://www.nfl.com/player/tyjiarmstrong/2499457/gamelogs
Tyji Amsog,1998,Regular Season,5,Bye,,--,--,http://www.nfl.com/player/tyjiarmstrong/2499457/gamelogs
Tyji Amsog,1998,Regular Season,6,10/11,NYJ,0,0,http://www.nfl.com/player/tyjiarmstrong/2499457/gamelogs
Tyji Amsog,1998,Regular Season,7,10/18,MIA,0,0,http://www.nfl.com/player/tyjiarmstrong/2499457/gamelogs
Tyji Amsog,1998,Regular Season,8,10/25,SF,0,0,http://www.nfl.com/player/tyjiarmstrong/2499457/gamelogs
Tyji Amsog,1998,Regular Season,9,11/01,ATL,1,0,http://www.nfl.com/player/tyjiarmstrong/2499457/gamelogs
Tyji Amsog,1998,Regular Season,10,11/08,CHI,1,0,http://www.nfl.com/player/tyjiarmstrong/2499457/gamelogs
Tyji Amsog,1998,Regular Season,11,11/15,NO,1,0,http://www.nfl.com/player/tyjiarmstrong/2499457/gamelogs
Tyji Amsog,1998,Regular Season,12,11/22,CAR,1,0,http://www.nfl.com/player/tyjiarmstrong/2499457/gamelogs
Tyji Amsog,1998,Regular Season,13,11/29,ATL,1,0,http://www.nfl.com/player/tyjiarmstrong/2499457/gamelogs
Tyji Amsog,1998,Regular Season,14,12/03,PHI,1,0,http://www.nfl.com/player/tyjiarmstrong/2499457/gamelogs
Tyji Amsog,1998,Regular Season,15,12/13,NE,1,0,http://www.nfl.com/player/tyjiarmstrong/2499457/gamelogs
Tyji Amsog,1998,Regular Season,16,12/20,CAR,1,0,http://www.nfl.com/player/tyjiarmstrong/2499457/gamelogs
Tyji Amsog,1998,Regular Season,17,12/27,SF,1,0,http://www.nfl.com/player/tyjiarmstrong/2499457/gamelogs
Joh Amsog,1987,Regular Season,3,10/04,IND,1,--,http://www.nfl.com/player/johnarmstrong/2508637/gamelogs
Joh Amsog,1987,Regular Season,4,10/11,NE,1,--,http://www.nfl.com/player/johnarmstrong/2508637/gamelogs
Joh Amsog,1987,Regular Season,5,10/18,NYG,1,--,http://www.nfl.com/player/johnarmstrong/2508637/gamelogs
Ma Amsog,2014,Preseason,1,08/08,STL,1,0,http://www.nfl.com/player/mattarmstrong/2550315/gamelogs
Ma Amsog,2014,Preseason,2,08/15,TEN,1,0,http://www.nfl.com/player/mattarmstrong/2550315/gamelogs
Ma Amsog,2014,Preseason,3,08/23,IND,1,0,http://www.nfl.com/player/mattarmstrong/2550315/gamelogs
Ma Amsog,2014,Preseason,4,08/28,BAL,1,0,http://www.nfl.com/player/mattarmstrong/2550315/gamelogs
Ois Amsog,1980,Regular Season,1,09/07,PHI,1,--,http://www.nfl.com/player/otisarmstrong/2508641/gamelogs
Ois Amsog,1980,Regular Season,2,09/14,DAL,1,--,http://www.nfl.com/player/otisarmstrong/2508641/gamelogs
Ois Amsog,1980,Regular Season,3,09/21,SD,1,--,http://www.nfl.com/player/otisarmstrong/2508641/gamelogs
Ois Amsog,1980,Regular Season,4,09/29,NE,1,--,http://www.nfl.com/player/otisarmstrong/2508641/gamelogs
Ois Amsog,1980,Regular Season,5,10/05,CLE,1,--,http://www.nfl.com/player/otisarmstrong/2508641/gamelogs
Ois Amsog,1980,Regular Season,6,10/13,WAS,1,--,http://www.nfl.com/player/otisarmstrong/2508641/gamelogs
Ois Amsog,1980,Regular Season,7,10/19,KC,1,--,http://www.nfl.com/player/otisarmstrong/2508641/gamelogs
Ois Amsog,1980,Regular Season,8,10/26,NYG,1,--,http://www.nfl.com/player/otisarmstrong/2508641/gamelogs
Ois Amsog,1980,Regular Season,9,11/02,HOU,1,--,http://www.nfl.com/player/otisarmstrong/2508641/gamelogs
Ois Amsog,1980,Regular Season,10,11/09,SD,0,--,http://www.nfl.com/player/otisarmstrong/2508641/gamelogs
Havey Amsog,1990,Regular Season,1,09/09,BUF,1,--,http://www.nfl.com/player/harveyarmstrong/2508633/gamelogs
Havey Amsog,1990,Regular Season,2,09/16,NE,1,--,http://www.nfl.com/player/harveyarmstrong/2508633/gamelogs
Havey Amsog,1990,Regular Season,3,09/23,HOU,1,--,http://www.nfl.com/player/harveyarmstrong/2508633/gamelogs
Havey Amsog,1990,Regular Season,4,09/30,PHI,1,--,http://www.nfl.com/player/harveyarmstrong/2508633/gamelogs
Havey Amsog,1990,Regular Season,5,10/07,KC,1,--,http://www.nfl.com/player/harveyarmstrong/2508633/gamelogs
Havey Amsog,1990,Regular Season,6,Bye,,--,--,http://www.nfl.com/player/harveyarmstrong/2508633/gamelogs
Havey Amsog,1990,Regular Season,7,10/21,DEN,1,--,http://www.nfl.com/player/harveyarmstrong/2508633/gamelogs
Havey Amsog,1990,Regular Season,8,10/28,MIA,1,--,http://www.nfl.com/player/harveyarmstrong/2508633/gamelogs
Havey Amsog,1990,Regular Season,9,11/05,NYG,1,--,http://www.nfl.com/player/harveyarmstrong/2508633/gamelogs
Havey Amsog,1990,Regular Season,14,12/09,BUF,1,--,http://www.nfl.com/player/harveyarmstrong/2508633/gamelogs
Havey Amsog,1990,Regular Season,15,12/16,NYJ,1,--,http://www.nfl.com/player/harveyarmstrong/2508633/gamelogs
Havey Amsog,1990,Regular Season,16,12/22,WAS,1,--,http://www.nfl.com/player/harveyarmstrong/2508633/gamelogs
Havey Amsog,1990,Regular Season,17,12/30,MIA,1,--,http://www.nfl.com/player/harveyarmstrong/2508633/gamelogs
Jimmy Amsog,1987,Regular Season,3,10/04,NYJ,1,--,http://www.nfl.com/player/jimmyarmstrong/2508634/gamelogs
Jimmy Amsog,1987,Regular Season,4,10/11,PHI,1,--,http://www.nfl.com/player/jimmyarmstrong/2508634/gamelogs
Aoio Amsog,1995,Regular Season,9,10/29,BUF,0,0,http://www.nfl.com/player/antonioarmstrong/2499454/gamelogs
Aoio Amsog,1995,Regular Season,10,11/05,SD,0,0,http://www.nfl.com/player/antonioarmstrong/2499454/gamelogs
Aoio Amsog,1995,Regular Season,11,11/12,NE,1,0,http://www.nfl.com/player/antonioarmstrong/2499454/gamelogs
Aoio Amsog,1995,Regular Season,12,11/20,SF,0,0,http://www.nfl.com/player/antonioarmstrong/2499454/gamelogs
Aoio Amsog,1995,Regular Season,13,11/26,IND,0,0,http://www.nfl.com/player/antonioarmstrong/2499454/gamelogs
Aoio Amsog,1995,Regular Season,14,12/03,ATL,1,0,http://www.nfl.com/player/antonioarmstrong/2499454/gamelogs
Aoio Amsog,1995,Regular Season,15,12/11,KC,0,0,http://www.nfl.com/player/antonioarmstrong/2499454/gamelogs
Aoio Amsog,1995,Regular Season,16,12/17,BUF,1,0,http://www.nfl.com/player/antonioarmstrong/2499454/gamelogs
Aoio Amsog,1995,Regular Season,17,12/24,STL,1,0,http://www.nfl.com/player/antonioarmstrong/2499454/gamelogs
Aoio Amsog,1995,Regular Season,18,12/30,BUF,0,0,http://www.nfl.com/player/antonioarmstrong/2499454/gamelogs
Aoio Amsog,1995,Regular Season,9,10/29,BUF,0,0,http://www.nfl.com/player/antonioarmstrong/2499454/gamelogs
Aoio Amsog,1995,Regular Season,10,11/05,SD,0,0,http://www.nfl.com/player/antonioarmstrong/2499454/gamelogs
Ahoy Amsog,2014,Preseason,1,08/09,DET,1,0,http://www.nfl.com/player/anthonyarmstrong/2507539/gamelogs
Ahoy Amsog,2014,Preseason,2,08/18,WAS,1,0,http://www.nfl.com/player/anthonyarmstrong/2507539/gamelogs
Ahoy Amsog,2014,Preseason,3,08/23,STL,1,0,http://www.nfl.com/player/anthonyarmstrong/2507539/gamelogs
Aoio Amsog,1995,Regular Season,11,11/12,NE,1,0,http://www.nfl.com/player/antonioarmstrong/2499454/gamelogs
Aoio Amsog,1995,Regular Season,12,11/20,SF,0,0,http://www.nfl.com/player/antonioarmstrong/2499454/gamelogs
Aoio Amsog,1995,Regular Season,13,11/26,IND,0,0,http://www.nfl.com/player/antonioarmstrong/2499454/gamelogs
Aoio Amsog,1995,Regular Season,14,12/03,ATL,1,0,http://www.nfl.com/player/antonioarmstrong/2499454/gamelogs
Aoio Amsog,1995,Regular Season,15,12/11,KC,0,0,http://www.nfl.com/player/antonioarmstrong/2499454/gamelogs
Aoio Amsog,1995,Regular Season,16,12/17,BUF,1,0,http://www.nfl.com/player/antonioarmstrong/2499454/gamelogs
Aoio Amsog,1995,Regular Season,17,12/24,STL,1,0,http://www.nfl.com/player/antonioarmstrong/2499454/gamelogs
Aoio Amsog,1995,Regular Season,18,12/30,BUF,0,0,http://www.nfl.com/player/antonioarmstrong/2499454/gamelogs
Buce Amsog,2000,Regular Season,1,09/03,TB,1,1,http://www.nfl.com/player/brucearmstrong/2499455/gamelogs
Buce Amsog,2000,Regular Season,2,09/11,NYJ,1,1,http://www.nfl.com/player/brucearmstrong/2499455/gamelogs
Buce Amsog,2000,Regular Season,3,09/17,MIN,1,1,http://www.nfl.com/player/brucearmstrong/2499455/gamelogs
Buce Amsog,2000,Regular Season,4,09/24,MIA,1,1,http://www.nfl.com/player/brucearmstrong/2499455/gamelogs
Buce Amsog,2000,Regular Season,5,10/01,DEN,1,1,http://www.nfl.com/player/brucearmstrong/2499455/gamelogs
Buce Amsog,2000,Regular Season,6,10/08,IND,1,1,http://www.nfl.com/player/brucearmstrong/2499455/gamelogs
Buce Amsog,2000,Regular Season,7,10/15,NYJ,1,1,http://www.nfl.com/player/brucearmstrong/2499455/gamelogs
Calvi Amsog,2007,Preseason,1,08/11,TEN,1,0,http://www.nfl.com/player/calvinarmstrong/2506544/gamelogs
Calvi Amsog,2007,Preseason,2,08/18,PIT,1,0,http://www.nfl.com/player/calvinarmstrong/2506544/gamelogs
Calvi Amsog,2007,Preseason,3,08/25,BAL,1,0,http://www.nfl.com/player/calvinarmstrong/2506544/gamelogs
Calvi Amsog,2007,Preseason,4,08/30,JAC,1,0,http://www.nfl.com/player/calvinarmstrong/2506544/gamelogs
Buce Amsog,2000,Regular Season,8,10/22,IND,1,1,http://www.nfl.com/player/brucearmstrong/2499455/gamelogs
Buce Amsog,2000,Regular Season,9,Bye,,--,,http://www.nfl.com/player/brucearmstrong/2499455/gamelogs
Buce Amsog,2000,Regular Season,10,11/05,BUF,1,1,http://www.nfl.com/player/brucearmstrong/2499455/gamelogs
Buce Amsog,2000,Regular Season,11,11/12,CLE,1,1,http://www.nfl.com/player/brucearmstrong/2499455/gamelogs
Buce Amsog,2000,Regular Season,12,11/19,CIN,1,1,http://www.nfl.com/player/brucearmstrong/2499455/gamelogs
Buce Amsog,2000,Regular Season,13,11/23,DET,1,1,http://www.nfl.com/player/brucearmstrong/2499455/gamelogs
Buce Amsog,2000,Regular Season,14,12/04,KC,1,1,http://www.nfl.com/player/brucearmstrong/2499455/gamelogs
Buce Amsog,2000,Regular Season,15,12/10,CHI,1,1,http://www.nfl.com/player/brucearmstrong/2499455/gamelogs
Buce Amsog,2000,Regular Season,16,12/17,BUF,1,1,http://www.nfl.com/player/brucearmstrong/2499455/gamelogs
Deick Amsog,2005,Regular Season,1,09/11,BUF,1,0,http://www.nfl.com/player/derickarmstrong/2505237/gamelogs
Deick Amsog,2005,Regular Season,2,09/18,PIT,1,0,http://www.nfl.com/player/derickarmstrong/2505237/gamelogs
Deick Amsog,2005,Regular Season,3,Bye,,--,--,http://www.nfl.com/player/derickarmstrong/2505237/gamelogs
Deick Amsog,2005,Regular Season,4,10/02,CIN,1,0,http://www.nfl.com/player/derickarmstrong/2505237/gamelogs
Deick Amsog,2005,Regular Season,5,10/09,TEN,1,0,http://www.nfl.com/player/derickarmstrong/2505237/gamelogs
Deick Amsog,2005,Regular Season,6,10/16,SEA,1,0,http://www.nfl.com/player/derickarmstrong/2505237/gamelogs
Buce Amsog,2000,Regular Season,17,12/24,MIA,1,1,http://www.nfl.com/player/brucearmstrong/2499455/gamelogs
Deick Amsog,2005,Regular Season,7,10/23,IND,1,0,http://www.nfl.com/player/derickarmstrong/2505237/gamelogs
Deick Amsog,2005,Regular Season,8,10/30,CLE,1,1,http://www.nfl.com/player/derickarmstrong/2505237/gamelogs
Deick Amsog,2005,Regular Season,9,11/06,JAC,1,0,http://www.nfl.com/player/derickarmstrong/2505237/gamelogs
Deick Amsog,2005,Regular Season,10,11/13,IND,1,0,http://www.nfl.com/player/derickarmstrong/2505237/gamelogs
Deick Amsog,2005,Regular Season,11,11/20,KC,1,1,http://www.nfl.com/player/derickarmstrong/2505237/gamelogs
Deick Amsog,2005,Regular Season,12,11/27,STL,1,1,http://www.nfl.com/player/derickarmstrong/2505237/gamelogs
Deick Amsog,2005,Regular Season,13,12/04,BAL,1,0,http://www.nfl.com/player/derickarmstrong/2505237/gamelogs
Deick Amsog,2005,Regular Season,14,12/11,TEN,1,0,http://www.nfl.com/player/derickarmstrong/2505237/gamelogs
Deick Amsog,2005,Regular Season,15,12/18,ARI,0,0,http://www.nfl.com/player/derickarmstrong/2505237/gamelogs
Deick Amsog,2005,Regular Season,16,12/24,JAC,0,0,http://www.nfl.com/player/derickarmstrong/2505237/gamelogs
Deick Amsog,2005,Regular Season,17,01/01,SF,0,0,http://www.nfl.com/player/derickarmstrong/2505237/gamelogs
Jusi Amou,1999,Regular Season,1,09/12,STL,1,1,http://www.nfl.com/player/justinarmour/2499451/gamelogs
Jusi Amou,1999,Regular Season,2,09/19,PIT,1,0,http://www.nfl.com/player/justinarmour/2499451/gamelogs
Jusi Amou,1999,Regular Season,3,09/26,CLE,1,0,http://www.nfl.com/player/justinarmour/2499451/gamelogs
Jusi Amou,1999,Regular Season,4,10/03,ATL,1,0,http://www.nfl.com/player/justinarmour/2499451/gamelogs
Jusi Amou,1999,Regular Season,5,10/10,TEN,1,0,http://www.nfl.com/player/justinarmour/2499451/gamelogs
Jusi Amou,1999,Regular Season,6,Bye,,--,--,http://www.nfl.com/player/justinarmour/2499451/gamelogs
Jusi Amou,1999,Regular Season,7,10/21,KC,1,1,http://www.nfl.com/player/justinarmour/2499451/gamelogs
Jusi Amou,1999,Regular Season,8,10/31,BUF,1,1,http://www.nfl.com/player/justinarmour/2499451/gamelogs
Jusi Amou,1999,Regular Season,9,11/07,CLE,1,0,http://www.nfl.com/player/justinarmour/2499451/gamelogs
Jusi Amou,1999,Regular Season,10,11/14,JAC,1,1,http://www.nfl.com/player/justinarmour/2499451/gamelogs
